0.036,0.0211,1.0113
0.0341,0.045,1.0162
0.0099,0.0281,0.9954
0.0104,0.034,0.9959
0.0248,0.0245,1.0106
0.0133,0.0255,0.9954
-0.0008,0.045,1.0213
-0.0008,0.0225,1.0191
0.0136,0.0272,1.0235
0.0099,0.0455,1.0062
0.0189,0.0355,1.0076
0.0133,0.0313,1.023
0.0145,0.0281,1.035
0.0145,0.0486,1.0003
0.0096,0.0228,0.9966
0.0377,0.025,1.0145
0.0363,0.023,1.025
0.0087,0.0257,1.0208
0.0199,0.0323,1.0064
0.0138,0.0223,1.0145
0.036,0.0472,1.023
0.0226,0.0235,1.0027
0.0001,0.0323,0.9832
0.0321,0.032,1.035
0.0211,0.023,1.0191
-0.0048,0.0303,0.991
0.0128,0.0333,0.9781
0.036,0.0338,0.9976
0.0084,0.0223,1.0069
0.0204,0.0323,1.0025
0.0138,0.0333,0.9993
0.0321,0.0462,1.033
0.0128,0.0447,1.0059
0.0084,0.0228,1.0054
0.036,0.035,1.0218
0.0324,0.0442,1.0259
-0.0033,0.0357,0.9993
0.0223,0.022,0.9944
0.0336,0.0323,1.0091
0.0153,0.0364,1.0252
-0.0043,0.0267,0.9791
0.0216,0.0233,1.004
0.0385,0.0213,1.0137
0.0133,0.0259,1.0154
0.0194,0.0338,1.0054
0.0092,0.0208,1.0042
0.0363,0.0233,1.0228
0.0106,0.0447,1.0064
-0.0006,0.0218,1.0218
0.0338,0.032,0.9971
0.0253,0.0223,1.0142
0.0109,0.035,0.9796
-0.0001,0.0096,0.9835
0.0099,0.0298,0.9966
0.0238,0.0252,1.0147
